[ID]	[KEY/ABSTRACT]	[KEYWORDS]	[DISCOURSE (T/I/B/C)]	[NUM_PARAGRAPHS]	[PARAGRAPH]	[PREVIOUS_PARAGRAPH]
plot-6_0	K	all quiet on the western front[SEP]break free	I	1	<o> He asks Fay to come with him, but she still can't bring herself to break free.	NA
plot-6_0	K	all quiet on the western front[SEP]sure of‚ Äù) word comes	I	1	<o> (‚ÄúWith So Little to be Sure Of‚Äù) Word comes of a new miracle, two towns over, of a statue with a warm heart.	NA
plot-6_0	K	all quiet on the western front[SEP]one big cookie jar	I	1	<o> Again, Schub has the answer - since the Cookie Jar is still successful, they can turn the entire town into one big Cookie Jar.	NA
plot-6_0	K	all quiet on the western front[SEP]cora realizes	I	1	<o> Cora realizes she and Schub are meant for each other, and they dance off together.	NA
plot-6_0	K	all quiet on the western front[SEP]real new assistant arrives[SEP]new nurse marches[SEP]fay resumes work	I	1	<o> As Fay resumes work, Detmold's real new assistant arrives, and Fay is horrified to realize that she is even more practical, rigid and disbelieving than Fay herself, and the new nurse marches the Cookies off to the next town to disprove the new miracle.	NA
plot-6_0	K	all quiet on the western front[SEP]might become	I	1	<o> Horrified at seeing what she might become, Fay returns to the rock calling for Hapgood.	NA
plot-6_0	K	all quiet on the western front[SEP]ugly whistle	I	1	<o> When he doesn't answer, she tries to whistle - and succeeds in blowing a shrill, ugly whistle.	NA
plot-6_0	K	all quiet on the western front[SEP]water begins flowing	I	1	<o> ' As they embrace, the water begins flowing from the rock - a true miracle this time.	NA
plot-7_0	K	anyone can whistle[SEP]including head slave hysterium[SEP]main character pseudolus	I	1	<o> In the center is the house of Senex, who lives there with wife Domina, son Hero, and several slaves, including head slave Hysterium and the musical's main character Pseudolus.	NA
plot-7_0	K	anyone can whistle[SEP]pseudolus wishes	I	1	<o> A slave belonging to Hero, Pseudolus wishes to buy, win, or steal his freedom.	NA
plot-7_0	K	anyone can whistle[SEP]neighboring houses	I	1	<o> One of the neighboring houses is owned by Marcus Lycus, who is a buyer and seller of beautiful women; the other belongs to the ancient Erronius, who is abroad searching for his long-lost children (stolen in infancy by pirates).	NA
plot-7_0	K	anyone can whistle[SEP]leave pseudolus	I	1	<o> One day, Senex and Domina go on a trip and leave Pseudolus in charge of Hero.	NA
plot-7_0	K	anyone can whistle[SEP]hero confides	I	1	<o> Hero confides in Pseudolus that he is in love with the lovely Philia, one of the courtesans in the House of Lycus (albeit still a virgin).	NA
plot-7_0	K	anyone can whistle[SEP]pseudolus promises	I	1	<o> Pseudolus promises to help him win Philia's love in exchange for his own freedom.	NA
plot-7_0	K	anyone can whistle[SEP]renowned warrior miles gloriosus[SEP]lycus ), philia	I	1	<o> Unfortunately (as the two find out when they pay a visit on Lycus), Philia has been sold to the renowned warrior Miles Gloriosus, who is expected to claim her very soon.	NA
plot-7_0	K	anyone can whistle[SEP]cheery disposition	I	1	<o> Pseudolus, an excellent liar, uses Philia's cheery disposition to convince Lycus that she has picked up a plague from Crete, which causes its victims to smile endlessly in its terminal stages.	NA
plot-7_0	K	anyone can whistle[SEP]time alone together	I	1	<o> By offering to isolate her in Senex's house, he is able to give Philia and Hero some time alone together, and the two fall in love.	NA
plot-7_0	K	anyone can whistle[SEP]philia insists	I	1	<o> But Philia insists that, even though she is in love with Hero, she must honor her contract with the Captain, for "that is the way of a courtesan".	NA
plot-7_0	K	anyone can whistle[SEP]appease	I	1	<o> To appease her, he tells her to wait ("that's what virgins do best, isn't it.	NA
plot-7_0	K	anyone can whistle[SEP]captain knock three times	I	1	<o> ") inside, and that he will have the captain knock three times when he arrives.	NA
plot-7_0	K	anyone can whistle[SEP]pseudolus comes	I	1	<o> Pseudolus comes up with a plan to slip Philia a sleeping potion that will render her unconscious.	NA
plot-7_0	K	anyone can whistle[SEP]cretan plague	I	1	<o> He will then tell Lycus that she has died of the Cretan plague, and will offer to remove the body.	NA
plot-7_0	K	anyone can whistle[SEP]ship headed	I	1	<o> Hero will come along, and they will stow away on a ship headed for Greece.	NA
plot-7_0	K	anyone can whistle[SEP]pseudolus steals hysterium	I	1	<o> Satisfied with his plan, Pseudolus steals Hysterium's book of potions and has Hero read him the recipe for the sleeping potion; the only ingredient he lacks is "mare's sweat", and Pseudolus goes off in search of some.	NA
plot-7_0	K	anyone can whistle[SEP]senex returns home early[SEP]knocks three times	I	1	<o> Unexpectedly, Senex returns home early from his trip, and knocks three times on his own door.	NA
plot-7_0	K	anyone can whistle[SEP]philia comes	I	1	<o> Philia comes out of the house, and, thinking that Senex is the Captain, offers herself up to him.	NA
plot-7_0	K	anyone can whistle[SEP]senex instructs philia	I	1	<o> Surprised but game, Senex instructs Philia to wait in the house for him, and she does.	NA
plot-7_0	K	anyone can whistle[SEP]hysterium arrives	I	1	<o> Hysterium arrives to this confusion, and tells Senex that Philia is the new maid that he has hired.	NA
plot-7_0	K	anyone can whistle[SEP]pseudolus discreetly sprinkles	I	1	<o> Pseudolus returns, having procured the necessary mare's sweat; seeing that Senex has returned unexpectedly and grasping the need to keep him out of the way, Pseudolus discreetly sprinkles some of the horse-sweat onto him, then suggests that the road trip has left Senex in dire need of a bath.	NA
plot-7_0	K	anyone can whistle[SEP]senex instructs hysterium	I	1	<o> Taking the bait, Senex instructs Hysterium to draw him a bath in the long-abandoned house of Erronius.	NA
plot-7_0	K	anyone can whistle[SEP]erronius returns home	I	1	<o> But while this is happening, Erronius returns home, finally having given up the search for his long-lost children.	NA
plot-7_0	K	anyone can whistle[SEP]story seemingly confirmed[SEP]become haunted ‚ Äì	I	1	<o> Hysterium, desperate to keep him out of the house where his master is bathing, tells the old man that his house has become haunted ‚Äì a story seemingly confirmed by the sound of Senex singing in his bath.	NA
plot-7_0	K	anyone can whistle[SEP]erronius immediately determines[SEP]must travel seven times around[SEP]pseudolus obligingly poses[SEP]old man occupied	I	1	<o> Erronius immediately determines to have a soothsayer come and banish the spirit from his house, and Pseudolus obligingly poses as one, telling Erronius that, in order to banish the spirit, he must travel seven times around the seven hills of Rome (thus keeping the old man occupied and out of the way for quite a while).	NA
plot-7_0	K	anyone can whistle[SEP]miles gloriosus arrives[SEP]pseudolus hides philia[SEP]escaped ," lycus	I	1	<o> When Miles Gloriosus arrives to claim his courtesan-bride, Pseudolus hides Philia on the roof of Senex's house; told that she has "escaped," Lycus is terrified to face the Captain's wrath.	NA
plot-7_0	K	anyone can whistle[SEP]ingenuity flagging	I	1	<o> Pseudolus offers to impersonate Lycus and talk his way out of the mess but, his ingenuity flagging, he ends up merely telling the Captain that Philia has disappeared, and that he, "Lycus", will search for her.	NA
plot-7_0	K	anyone can whistle[SEP]soldiers accompany pseudolus[SEP]wily slave loses	I	1	<o> Displeased and suspicious, Miles insists that his soldiers accompany Pseudolus, but the wily slave loses them in Rome's winding streets.	NA
plot-7_0	K	anyone can whistle[SEP]complicating matters[SEP]something low ".	I	1	<o> Complicating matters further, Domina returns from her trip early, suspicious that her husband Senex is "up to something low".	NA
plot-7_0	K	anyone can whistle[SEP]virginal white robes[SEP]much like philia	I	1	<o> She disguises herself in virginal white robes and a veil (much like Philia's) to try to catch Senex being unfaithful.	NA
plot-7_0	K	anyone can whistle[SEP]pseudolus convinces hysterium	I	1	<o> Pseudolus convinces Hysterium to help him by dressing in drag and pretending to be Philia, "dead" from the plague.	NA
plot-7_0	K	anyone can whistle[SEP]miles gloriosus	I	1	<o> Unfortunately, it turns out that Miles Gloriosus has just returned from Crete, where there is of course no actual plague.	NA
plot-7_0	K	anyone can whistle[SEP]wearing identical white robes[SEP]madcap chase across[SEP]main characters run[SEP]ruse thus revealed[SEP]actual philia ‚ Äì	I	1	<o> With the ruse thus revealed, the main characters run for their lives, resulting in a madcap chase across the stage with both Miles and Senex pursuing all three "Philia"s (Domina, Hysterium, and the actual Philia ‚Äì all wearing identical white robes and veils).	NA
plot-7_0	K	anyone can whistle[SEP]general pandemonium	I	1	<o> Meanwhile, the courtesans from the house of Marcus Lycus &ndash; who had been recruited as mourners at "Philia"'s ersatz funeral &ndash; have escaped, and Lycus sends his eunuchs out to bring them all back, adding to the general pandemonium.	NA
plot-7_0	K	anyone can whistle[SEP]plot thoroughly unraveled[SEP]wearing matching rings[SEP]deep trouble ‚ Äì	I	1	<o> His plot thoroughly unraveled, Pseudolus appears to be in deep trouble ‚Äì but Erronius, completing his third circuit of the Roman hills, shows up fortuitously to discover that Miles Gloriosus and Philia are wearing matching rings which mark them as his long-lost children.	NA
plot-7_0	K	anyone can whistle[SEP]unexpected revelation	I	1	<o> Philia's betrothal to the Captain is obviously nullified by the unexpected revelation that he's her brother.	NA
plot-7_0	K	anyone can whistle[SEP]gloriosus receives twin courtesans[SEP]lovely courtesan gymnasia[SEP]philia weds hero	I	1	<o> Philia weds Hero; Pseudolus gets his freedom and the lovely courtesan Gymnasia; Gloriosus receives twin courtesans to replace Philia; and Erronius is reunited with his children.	NA
plot-7_0	K	anyone can whistle[SEP]happy ending prevails[SEP]shrewish wife domina[SEP]‚ Äì except	I	1	<o> A happy ending prevails for all ‚Äì except for poor Senex, stuck with his shrewish wife Domina.	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]ash williams	I	1	<o> Being transported to the Middle Ages, Ash Williams is captured by Lord Arthur's men, who suspect him an agent for Duke Henry, with whom Arthur is at war.	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]chainsaw confiscated	I	1	<o> He is enslaved along with the captured Henry, his gun and chainsaw confiscated, and is taken to a castle.	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]wise man	I	1	<o> Ash is thrown in a pit where he kills a Deadite and regains his weapons from Arthur's Wise Man.	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]deadite publicly	I	1	<o> After demanding Henry and his men be set free, as he knew it was a witch hunt, and killing a Deadite publicly, Ash is celebrated as a hero.	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]magical necronomicon ex	I	1	<o> According to the Wise Man, the only way Ash can return to his time is through the magical Necronomicon Ex-Mortis.	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]unseen force pursues ash	I	1	<o> As he enters a haunted forest, an unseen force pursues Ash into a windmill, crashing into a mirror.	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]mirror shards come	I	1	<o> Small reflections of Ash in the mirror shards come to life, with one becoming a life-sized clone, after which Ash kills and buries it.	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]finds three books instead	I	1	<o> When he arrives at the Necronomicons location, he finds three books instead of one and determines which is the actual book.	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]klaatu barada nikto ",	I	1	<o> Attempting to say the phrase that will allow him to remove the book safely&nbsp;‚Äì "Klaatu barada nikto", he forgets and tries to unsuccessfully mumble and cough "nikto".	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]evil copy resurrect	I	1	<o> He then grabs it and rushes back, while the dead and his evil copy resurrect, uniting into the Army of Darkness.	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]people reluctantly agree[SEP]ash becomes determined	I	1	<o> Ash becomes determined to lead the humans against the Army and the people reluctantly agree.	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]1973 oldsmobile delta 88[SEP]ash successfully leads	I	1	<o> Using knowledge from textbooks in his 1973 Oldsmobile Delta 88, and enlisting the help of Duke Henry, Ash successfully leads the medieval soldiers to victory over the Deadites and Evil Ash, saving Sheila and bringing peace between Arthur and Henry.	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]wise men return	I	1	<o> The Wise Men return him to the present by giving him a potion after reciting the phrase.	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]fellow employee	I	1	<o> Back in the present, Ash recounts his story to a fellow employee at his job, working in "S-Mart".	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]surviving deadite	I	1	<o> As he talks to a girl who is interested in his story, a surviving Deadite, allowed to come to the present due to Ash again forgetting the last word, attacks the customers.	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]sporting goods department	I	1	<o> Ash kills it using a Winchester rifle from the Sporting Goods department, finally ending the threat.	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]original ending	I	1	<o> The original ending, preferred by Raimi and Campbell themselves, is one in which Ash is shown being placed in a cave and given a potion which will put him to sleep for centuries.	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]specific instructions	I	1	<o> Echoing his experience in botching the recovery of the Necronomicon, Ash mishandles the specific instructions for the potion, accidentally taking an extra dose.	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]apocalyptic future	I	1	<o> Ash awakes and arises from his cave to find himself in a post-apocalyptic future, in which the city of London is in ruins.	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]original ending[SEP]mart ending put[SEP]uk vhs release	I	1	<o> The original ending was restored to the film for the UK VHS release, which also had the S-Mart ending put in as a post-credit extra.	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]cut region 3 dvd released[SEP]cut bootleg edition	I	1	<o> This scene has been restored on the Army of Darkness: Director's Cut Region 3 DVD released by Metro-Goldwyn-Mayer, the "director's cut bootleg edition" DVD and the double-disc DVD, which also featured the S-Mart ending of the film.	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]american release	I	1	<o> The S-Mart ending was shot for the American release; the studio wanted to end the film on a high note for the character of Ash.	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]raimi believed ash	I	1	<o> Raimi believed Ash to be more of a fool, which is why he liked to torture him so much in his films; Ash being a goof and drinking too much potion was in his character.	NA
plot-9_0	K	army of darkness[SEP]era representative thaddeus stevens ),[SEP]representative austin stoneman	I	1	<o> Representative Austin Stoneman (based on the Reconstruction-era Representative Thaddeus Stevens), his two sons, and his daughter Elsie.	NA
plot-9_0	K	army of darkness[SEP]southern camerons	I	1	<o> The other is the Southern Camerons: dr Cameron, his wife, their two daughters, and three sons.	NA
plot-9_0	K	army of darkness[SEP]stoneman brothers visit	I	1	<o> The Stoneman brothers visit the Cameron estate in South Carolina, representing the Old South.	NA
plot-9_0	K	army of darkness[SEP]young ben cameron idolizes[SEP]elder stoneman son	I	1	<o> Phil, the elder Stoneman son, falls in love with Margaret Cameron, while young Ben Cameron idolizes a picture of Elsie Stoneman.	NA
plot-9_0	K	army of darkness[SEP]confederate soldiers[SEP]white leader ransack	I	1	<o> Black militiamen under a white leader ransack the Cameron house; the Cameron women are rescued by Confederate soldiers who rout the militia.	NA
plot-9_0	K	army of darkness[SEP]cameron brothers	I	1	<o> Meanwhile, the younger Stoneman and two of the Cameron brothers are killed in the war.	NA
plot-9_0	K	army of darkness[SEP]ben cameron leads[SEP]little colonel ".	I	1	<o> Ben Cameron leads a heroic charge at the Siege of Petersburg, earning the nickname of "the Little Colonel".	NA
plot-9_0	K	army of darkness[SEP]union hospital	I	1	<o> But he is also wounded and captured, and is taken to a Union hospital in Washington,C.	NA
plot-9_0	K	army of darkness[SEP]meets elsie stoneman	I	1	<o> There he meets Elsie Stoneman, whose picture he has been carrying; she is working there as a nurse.	NA
plot-9_0	K	army of darkness[SEP]confederate guerrilla	I	1	<o> While recovering, Cameron is told that he will be hanged for being a Confederate guerrilla.	NA
plot-9_0	K	army of darkness[SEP]mrs cameron persuades[SEP]elsie takes cameron[SEP]see abraham lincoln	I	1	<o> Elsie takes Cameron's mother, who had traveled to Washington to tend her son, to see Abraham Lincoln, and mrs Cameron persuades the President to pardon Ben.	NA
plot-9_0	K	army of darkness[SEP]conciliatory postwar policy expires	I	1	<o> When Lincoln is assassinated at Ford's Theater, his conciliatory postwar policy expires with him.	NA
plot-9_0	K	army of darkness[SEP]fellow radical republicans[SEP]employing harsh measures	I	1	<o> In the wake of the president's death, Austin Stoneman and his fellow Radical Republicans are determined to punish the South, employing harsh measures that Griffith depicts as having been typical of the Reconstruction era.	NA
plot-9_0	K	army of darkness[SEP]mulatto exhibiting psychopathic characteristics[SEP]reconstruction policies firsthand[SEP]prot„ © g„ © silas lynch	I	1	<o> Stoneman and his prot√©g√© Silas Lynch, a mulatto exhibiting psychopathic characteristics, travel to South Carolina to observe the implementation of Reconstruction policies firsthand.	NA
plot-9_0	K	army of darkness[SEP]pushing white residents aside[SEP]black occupation soldiers	I	1	<o> Black occupation soldiers are seen parading through the streets and pushing white residents aside on the sidewalks.	NA
plot-9_0	K	army of darkness[SEP]elected lieutenant governor	I	1	<o> During the election, in which Lynch is elected lieutenant governor, whites are seen being prevented from voting while blacks are observed stuffing the ballot boxes.	NA
plot-9_0	K	army of darkness[SEP]desks displaying inappropriate behavior[SEP]stereotypically african american fare[SEP]south carolina legislature[SEP]others drinking liquor[SEP]mostly black members[SEP]one member taking	I	1	<o> The newly elected, mostly black members of the South Carolina legislature are shown at their desks displaying inappropriate behavior, such as one member taking off his shoe and putting his feet up on his desk, and others drinking liquor and feasting on stereotypically African American fare such as fried chicken.	NA
plot-9_0	K	army of darkness[SEP]legislature passes laws requiring white civilians[SEP]salute black soldiers	I	1	<o> The legislature passes laws requiring white civilians to salute black soldiers and allowing mixed-race marriages.	NA
plot-9_0	K	army of darkness[SEP]observing white children pretending[SEP]scare black children[SEP]ben fights back[SEP]ku klux klan	I	1	<o> Meanwhile, inspired by observing white children pretending to be ghosts to scare black children, Ben fights back by forming the Ku Klux Klan.	NA
plot-9_0	K	army of darkness[SEP]relationship	I	1	<o> As a result, Elsie, out of loyalty to her father, breaks off her relationship with Ben.	NA
plot-9_0	K	army of darkness[SEP]flora cameron goes	I	1	<o> Later, Flora Cameron goes off alone into the woods to fetch water and is followed by Gus, a freedman and soldier who is now a captain.	NA
plot-9_0	K	army of darkness[SEP]flora warns gus	I	1	<o> Trapped on a precipice, Flora warns Gus she will jump if he comes any closer.	NA
plot-9_0	K	army of darkness[SEP]forest looking	I	1	<o> Having run through the forest looking for her, Ben has seen her jump; he holds her as she dies, then carries her body back to the Cameron home.	NA
plot-9_0	K	army of darkness[SEP]lt lt lynch	I	1	<o> In response, the Klan hunts down Gus, tries him, finds him guilty, lynches him, and delivers his corpse to lt lt Lynch's doorstep.	NA
plot-9_0	K	army of darkness[SEP]crime punishable	I	1	<o> dr Cameron, Ben's father, is arrested for possessing Ben's Klan regalia, now considered a crime punishable by death.	NA
plot-9_0	K	army of darkness[SEP]two sympathetic former union soldiers	I	1	<o> When their wagon breaks down, they make their way through the woods to a small hut that is home to two sympathetic former Union soldiers who agree to hide them.	NA
plot-9_0	K	army of darkness[SEP]aryan birthright ".	I	1	<o> As an intertitle states, "The former enemies of North and South are united again in defense of their Aryan birthright".	NA
plot-9_0	K	army of darkness[SEP]dr cameron	I	1	<o> Elsie, learning of dr Cameron's arrest, goes to Lynch to plead for his release.	NA
plot-9_0	K	army of darkness[SEP]lusting	I	1	<o> Lynch, who had been lusting after Elsie, tries to force her to marry him, which causes her to faint.	NA
plot-9_0	K	army of darkness[SEP]lynch tells	I	1	<o> At first, Stoneman is happy when Lynch tells him he wants to marry a white woman, but is then angered when Lynch tells him that it is Stoneman's daughter.	NA
plot-9_0	K	army of darkness[SEP]undercover klansmen spies discover elsie	I	1	<o> Undercover Klansmen spies discover Elsie's plight when she breaks a window and cries out for help, and the Klansmen go to get help.	NA
plot-9_0	K	army of darkness[SEP]gathered together	I	1	<o> The Klan, gathered together at full strength and with Ben leading them, rides in to gain control of the town.	NA
plot-9_0	K	army of darkness[SEP]klansmen	I	1	<o> The Klansmen, with Ben at their head, race in to save them just in time.	NA
plot-9_0	K	army of darkness[SEP]next election day	I	1	<o> The next election day, blacks find a line of mounted and armed Klansmen just outside their homes, and are intimidated into not voting.	NA
plot-9_0	K	army of darkness[SEP]margaret cameron marries phil stoneman[SEP]elsie stoneman marries ben cameron	I	1	<o> The film concludes with a double wedding as Margaret Cameron marries Phil Stoneman and Elsie Stoneman marries Ben Cameron.	NA
plot-9_0	K	army of darkness[SEP]giant warlike figure[SEP]gradually fades away	I	1	<o> The masses are shown oppressed by a giant warlike figure who gradually fades away.	NA
plot-9_0	K	army of darkness[SEP]another group finding peace	I	1	<o> The scene shifts to another group finding peace under the image of Jesus Christ.	NA
plot-9_0	K	army of darkness[SEP]penultimate title rhetorically asks[SEP]bestial war shall rule	I	1	<o> The penultimate title rhetorically asks: "Dare we dream of a golden day when the bestial War shall rule no more.	NA
plot-9_0	K	army of darkness[SEP]brotherly love[SEP]instead ‚ Äî	I	1	<o> But instead ‚Äî the gentle Prince in the Hall of Brotherly Love in the City of Peace".	NA
plot-10_0	K	the birth of a nation[SEP]police officer rick deckard	I	1	<o> In Los Angeles in November 2019, ex-police officer Rick Deckard is detained by officer Gaff and brought to his former supervisor, Bryant.	NA
plot-10_0	K	the birth of a nation[SEP]bioengineered beings known	I	1	<o> Deckard, whose job as a "Blade Runner" was to track down bioengineered beings known as replicants and "retire" (a euphemism for killing) them, is informed that four have come to Earth illegally.	NA
plot-10_0	K	the birth of a nation[SEP]tyrell corporation nexus	I	1	<o> As Tyrell Corporation Nexus-6 models, they have only a four-year lifespan and may have come to Earth to try to extend their lives.	NA
plot-10_0	K	the birth of a nation[SEP]blade runner named holden administering	I	1	<o> Deckard watches a video of a Blade Runner named Holden administering the "Voight-Kampff" test designed to distinguish replicants from humans based on their emotional response to questions.	NA
plot-10_0	K	the birth of a nation[SEP]bryant wants deckard	I	1	<o> Bryant wants Deckard to retire Leon and the other three replicants: Roy Batty, Zhora, and Pris.	NA
plot-10_0	K	the birth of a nation[SEP]tyrell corporation	I	1	<o> Deckard begins his investigation at the Tyrell Corporation to ensure that the test works on Nexus-6 models.	NA
plot-10_0	K	the birth of a nation[SEP]experimental replicant[SEP]dr eldon tyrell	I	1	<o> While there, he discovers that dr Eldon Tyrell's assistant Rachael is an experimental replicant who believes herself to be human.	NA
plot-10_0	K	the birth of a nation[SEP]determine whether	I	1	<o> As a result, a more extensive test is required to determine whether she is a replicant.	NA
plot-10_0	K	the birth of a nation[SEP]pit deckard	I	1	<o> Events are then set into motion that pit Deckard's search for the replicants against their search for Tyrell to force him to extend their lives.	NA
plot-10_0	K	the birth of a nation[SEP]manufacturing laboratory[SEP]gifted genetic designer	I	1	<o> Roy and Leon investigate a replicant eye-manufacturing laboratory and learn of Sebastian, a gifted genetic designer who works closely with Tyrell.	NA
plot-10_0	K	the birth of a nation[SEP]rachael visits deckard	I	1	<o> Rachael visits Deckard at his apartment to prove her humanity by showing him a family photo, but after Deckard reveals that her memories are implants from Tyrell's niece, she leaves his apartment in tears.	NA
plot-10_0	K	the birth of a nation[SEP]synthetic snake scale	I	1	<o> While searching Leon's hotel room, Deckard finds a photo of Zhora and a synthetic snake scale that leads him to a strip club where Zhora works.	NA
plot-10_0	K	the birth of a nation[SEP]also retire rachael[SEP]deckard kills zhora	I	1	<o> Deckard kills Zhora and shortly after is told by Bryant to also retire Rachael, who has disappeared from the Tyrell Corporation.	NA
plot-10_0	K	the birth of a nation[SEP]rachael kills leon using deckard[SEP]deckard spots rachael	I	1	<o> After Deckard spots Rachael in a crowd, he is attacked by Leon, but Rachael kills Leon using Deckard's dropped pistol.	NA
plot-10_0	K	the birth of a nation[SEP]deckard physically restrains	I	1	<o> The two return to Deckard's apartment, and during an intimate discussion, he promises not to hunt her; as she abruptly tries to leave, Deckard physically restrains her, forcing her to kiss him.	NA
plot-10_0	K	the birth of a nation[SEP]genetic premature aging disorder[SEP]methuselah syndrome ",	I	1	<o> Sympathetic to their plight, Sebastian reveals that because of "Methuselah Syndrome", a genetic premature aging disorder, his life will also be cut short.	NA
plot-10_0	K	the birth of a nation[SEP]roy gain entrance	I	1	<o> Sebastian and Roy gain entrance into Tyrell's secure penthouse, where Roy demands more life from his maker.	NA
plot-10_0	K	the birth of a nation[SEP]questionable things	I	1	<o> Roy confesses that he has done "questionable things" which Tyrell dismisses, praising Roy's advanced design and accomplishments in his short life.	NA
plot-10_0	K	the birth of a nation[SEP]elevator followed	I	1	<o> Sebastian runs for the elevator followed by Roy, who then rides the elevator down alone.	NA
plot-10_0	K	the birth of a nation[SEP]roy also kills sebastian[SEP]bryant via police radio	I	1	<o> Though not shown, it is implied by Bryant via police radio that Roy also kills Sebastian.	NA
plot-10_0	K	the birth of a nation[SEP]upon entering sebastian	I	1	<o> Upon entering Sebastian's apartment, Deckard is ambushed by Pris, but he manages to kill her just as Roy returns.	NA
plot-10_0	K	the birth of a nation[SEP]chases deckard	I	1	<o> As Roy starts to die, he chases Deckard through the building, ending up on the roof.	NA
plot-10_0	K	the birth of a nation[SEP]left hanging precariously	I	1	<o> Deckard tries to jump to an adjacent roof, but misses and is left hanging precariously between buildings.	NA
plot-10_0	K	the birth of a nation[SEP]grip loosens	I	1	<o> Roy makes the jump with ease, and as Deckard's grip loosens, Roy hoists him onto the roof, saving him.	NA
plot-10_0	K	the birth of a nation[SEP]watches silently[SEP]rain "; roy dies	I	1	<o> As Roy's life runs out, he delivers a monologue about how his memories "will be lost in time, like tears in rain"; Roy dies in front of Deckard, who watches silently.	NA
plot-10_0	K	the birth of a nation[SEP]shouts across	I	1	<o> Gaff arrives and shouts across to Deckard, "It's too bad she won't live, but then again, who does.	NA
plot-10_0	K	the birth of a nation[SEP]deckard returns	I	1	<o> " Deckard returns to his apartment and finds the door ajar, but Rachael is safe, asleep in his bed.	NA
plot-10_0	K	the birth of a nation[SEP]familiar calling card[SEP]foil origami unicorn	I	1	<o> As they leave, Deckard notices a small tin-foil origami unicorn on the floor, a familiar calling card that brings back to him Gaff's final words.	NA
plot-11_0	K	blade runner[SEP]frontier town inhabited exclusively[SEP]american old west	I	1	<o> In the American Old West of 1874, construction on a new railroad will soon be going through Rock Ridge, a frontier town inhabited exclusively by white people with the surname Johnson.	NA
plot-11_0	K	blade runner[SEP]conniving state attorney general hedley lamarr[SEP]thereby lowering land prices[SEP]force rock ridge	I	1	<o> The conniving State Attorney General Hedley Lamarr (Harvey Korman) wants to force Rock Ridge's residents to abandon their town, thereby lowering land prices.	NA
plot-11_0	K	blade runner[SEP]governor william le petomane[SEP]flunky assistant taggart[SEP]slim pickens ),	I	1	<o> After he sends a gang of thugs, led by his flunky assistant Taggart (Slim Pickens), to shoot the sheriff and trash the town, the townspeople demand that Governor William Le Petomane (Mel Brooks) appoint a new sheriff to protect them.	NA
plot-11_0	K	blade runner[SEP]black railroad worker[SEP]witted le petomane[SEP]cleavon little ),	I	1	<o> Lamarr persuades the dim-witted Le Petomane to appoint Bart (Cleavon Little), a black railroad worker who was about to be hanged.	NA
plot-11_0	K	blade runner[SEP]black sheriff	I	1	<o> A black sheriff, he reasons, will offend the townspeople, create chaos, and leave the town at his mercy.	NA
plot-11_0	K	blade runner[SEP]recovering alcoholic gunslinger jim[SEP]gene wilder ), bart works	I	1	<o> With his quick wits and the assistance of recovering alcoholic gunslinger Jim, the Waco Kid (Gene Wilder), Bart works to overcome the townspeople's hostile reception.	NA
plot-11_0	K	blade runner[SEP]philosophical henchman sent[SEP]beats german seductress[SEP]hire lili von shtupp[SEP]alex karras ),	I	1	<o> He subdues Mongo (Alex Karras), an immensely strong, dim-witted, but philosophical henchman sent to kill him, and then beats German seductress-for-hire Lili von Shtupp (Madeline Kahn) at her own game.	NA
plot-11_0	K	blade runner[SEP]including common criminals[SEP]larger plan involving[SEP]ku klux klansmen	I	1	<o> Lamarr, furious that his schemes have backfired, hatches a larger plan involving a recruited army of thugs, including common criminals, Ku Klux Klansmen, and Nazi soldiers.	NA
plot-11_0	K	blade runner[SEP]chinese railroad workers‚ Äî[SEP]three miles east	I	1	<o> Three miles east of Rock Ridge, Bart introduces the white townspeople to the black and Chinese railroad workers‚Äîwho have agreed to help in exchange for acceptance by the community‚Äîand explains his plan to defeat Lamarr's army.	NA
