[ID]	[KEY/ABSTRACT]	[KEYWORDS]	[DISCOURSE (T/I/B/C)]	[NUM_PARAGRAPHS]	[PARAGRAPH]	[PREVIOUS_PARAGRAPH]
plot-4_0	K	actaeon[SEP]concurrently kills old one[SEP]blight attacks relay	I	1	<o> Before the mission is launched, the Blight attacks Relay and concurrently kills Old One.	NA
plot-4_0	K	actaeon[SEP]ravna barely escape relay[SEP]old one dies	I	1	<o> As Old One dies, it downloads what information it can into Pham to defeat the Blight, and Pham and Ravna barely escape Relay's destruction in the Out of Band II.	NA
plot-4_0	K	actaeon[SEP]murdering several	I	1	<o> The Blight expands, taking over races and "rewriting" their people to become its agents, murdering several other Powers, and seizing other archives in the Beyond, looking for what was taken.	NA
plot-4_0	K	actaeon[SEP]hastily assembled fleet[SEP]danger truly lies	I	1	<o> It finally realizes where the danger truly lies and sends a hastily assembled fleet in pursuit of the Out of Band II.	NA
plot-4_0	K	actaeon[SEP]tines homeworld	I	1	<o> The humans arrive at the Tines homeworld and ally with Woodcarver to defeat the Flenserists.	NA
plot-4_0	K	actaeon[SEP]pham initiates countermeasure	I	1	<o> Pham initiates Countermeasure, which extends the Slow Zone by thousands of light years, enveloping the Blight at the cost of wrecking thousands of uninvolved civilizations and causing trillions of deaths.	NA
plot-4_0	K	actaeon[SEP]slow zone ".	I	1	<o> The humans are stranded on the Tines world, now in the depths of the "Slow Zone".	NA
plot-4_0	K	actaeon[SEP]countermeasure costs pham	I	1	<o> Activating the countermeasure costs Pham his life, but just before Pham dies, he realizes that, although his body is a reconstruction, his memories are real.	NA
plot-5_0	K	a fire upon the deep[SEP]platoons amongst frisian fishermen[SEP]german soldier who‚ Äî urged[SEP]school teacher‚ Äî joins[SEP]german army shortly[SEP]paul b„ § umer	I	1	<o> The book tells the story of Paul B√§umer, a German soldier who‚Äîurged on by his school teacher‚Äîjoins the German army shortly after the start of World War His class was "scattered over the platoons amongst Frisian fishermen, peasants, and labourers".	NA
plot-5_0	K	a fire upon the deep[SEP]b„ § umer arrives	I	1	<o> B√§umer arrives at the Western Front with his friends and schoolmates (Leer, M√ºller, Kropp and a number of other characters).	NA
plot-5_0	K	a fire upon the deep[SEP]meet stanislaus katczinsky	I	1	<o> There they meet Stanislaus Katczinsky, an older soldier, nicknamed Kat, who becomes Paul's mentor.	NA
plot-5_0	K	a fire upon the deep[SEP]filthy conditions[SEP]b„ § umer	I	1	<o> While fighting at the front, B√§umer and his comrades have to engage in frequent battles and endure the treacherous and filthy conditions of trench warfare.	NA
plot-5_0	K	a fire upon the deep[SEP]erich maria remarque says	I	1	<o> At the very beginning of the book, Erich Maria Remarque says "This book is to be neither an accusation nor a confession, and least of all an adventure, for death is not an adventure to those who stand face to face with it.	NA
plot-5_0	K	a fire upon the deep[SEP]even though	I	1	<o> It will try simply to tell of a generation of men who, even though they may have escaped (its) shells, were destroyed by the war".	NA
plot-5_0	K	a fire upon the deep[SEP]heroic stories	I	1	<o> The book does not focus on heroic stories of bravery, but rather gives a view of the conditions in which the soldiers find themselves.	NA
plot-5_0	K	a fire upon the deep[SEP]meaning lower chances	I	1	<o> The monotony between battles, the constant threat of artillery fire and bombardments, the struggle to find food, the lack of training of young recruits (meaning lower chances of survival), and the overarching role of random chance in the lives and deaths of the soldiers are described in detail.	NA
plot-5_0	K	a fire upon the deep[SEP]little overall significance[SEP]b„ § umer	I	1	<o> The battles fought here have no names and seem to have little overall significance, except for the impending possibility of injury or death for B√§umer and his comrades.	NA
plot-5_0	K	a fire upon the deep[SEP]pitifully small pieces	I	1	<o> Only pitifully small pieces of land are gained, about the size of a football field, which are often lost again later.	NA
plot-5_0	K	a fire upon the deep[SEP]remarque often refers	I	1	<o> Remarque often refers to the living soldiers as old and dead, emotionally drained and shaken.	NA
plot-5_0	K	a fire upon the deep[SEP]love life	I	1	<o> We were eighteen and had begun to love life and the world; and we had to shoot it to pieces".	NA
plot-5_0	K	a fire upon the deep[SEP]home highlights	I	1	<o> Paul's visit on leave to his home highlights the cost of the war on his psyche.	NA
plot-5_0	K	a fire upon the deep[SEP]foreign world ".	I	1	<o> The town has not changed since he went off to war; however, he finds that he does "not belong here anymore, it is a foreign world".	NA
plot-5_0	K	a fire upon the deep[SEP]war experiences[SEP]man cannot talk	I	1	<o> His father asks him "stupid and distressing" questions about his war experiences, not understanding "that a man cannot talk of such things".	NA
plot-5_0	K	a fire upon the deep[SEP]old schoolmaster lectures	I	1	<o> An old schoolmaster lectures him about strategy and advancing to Paris, while insisting that Paul and his friends know only their "own little sector" of the war but nothing of the big picture.	NA
plot-5_0	K	a fire upon the deep[SEP]yet restrained relationship	I	1	<o> Indeed, the only person he remains connected to is his dying mother, with whom he shares a tender, yet restrained relationship.	NA
plot-5_0	K	a fire upon the deep[SEP]exchanging small expressions	I	1	<o> The night before he is to return from leave, he stays up with her, exchanging small expressions of love and concern for each other.	NA
plot-5_0	K	a fire upon the deep[SEP]shall never say	I	1	<o> Here I sit and there you are lying; we have so much to say, and we shall never say it".	NA
plot-5_0	K	a fire upon the deep[SEP]ought never	I	1	<o> In the end, he concludes that he "ought never to have come [home] on leave".	NA
plot-5_0	K	a fire upon the deep[SEP]hand combat	I	1	<o> Soon after, he volunteers to go on a patrol and kills a man for the first time in hand-to-hand combat.	NA
plot-5_0	K	a fire upon the deep[SEP]later confesses	I	1	<o> He is devastated and later confesses to Kat and Albert, who try to comfort him and reassure him that it is only part of the war.	NA
plot-5_0	K	a fire upon the deep[SEP]evacuated due	I	1	<o> They must guard a supply depot in a village that was evacuated due to being shelled too heavily.	NA
plot-5_0	K	a fire upon the deep[SEP]starvation conditions	I	1	<o> During this time, the men are able to adequately feed themselves, unlike the near-starvation conditions in the German trenches.	NA
plot-5_0	K	a fire upon the deep[SEP]fine cigars ).	I	1	<o> In addition, the men enjoy themselves while living off the spoils from the village and officers' luxuries from the supply depot (such as fine cigars).	NA
plot-5_0	K	a fire upon the deep[SEP]enemy civilians ), paul	I	1	<o> While evacuating the villagers (enemy civilians), Paul and Albert are taken by surprise by artillery fired at the civilian convoy and wounded by a shell.	NA
plot-5_0	K	a fire upon the deep[SEP]catholic hospital[SEP]train back home	I	1	<o> On the train back home, Albert takes a turn for the worse and cannot complete the journey, instead being sent off the train to recuperate in a Catholic hospital.	NA
plot-5_0	K	a fire upon the deep[SEP]albert eventually	I	1	<o> Albert eventually has his leg amputated, while Paul is deemed fit for service and returned to the front.	NA
plot-5_0	K	a fire upon the deep[SEP]german army	I	1	<o> By now, the war is nearing its end and the German Army is retreating.	NA
plot-5_0	K	a fire upon the deep[SEP]final chapter	I	1	<o> In the final chapter, he comments that peace is coming soon, but he does not see the future as bright and shining with hope.	NA
plot-5_0	K	a fire upon the deep[SEP]misunderstood	I	1	<o> Paul feels that he has no aims or goals left in life and that their generation will be different and misunderstood.	NA
plot-5_0	K	a fire upon the deep[SEP]frontline states[SEP]western front ".	I	1	<o> When he dies at the end of the novel, the situation report from the frontline states, "All is Quiet on the Western Front".	NA
plot-6_0	K	all quiet on the western front[SEP]former major industry	I	1	<o> (Its former major industry was the production of an unidentified product that never wore out.	NA
plot-6_0	K	all quiet on the western front[SEP]‚ Äù whose inmates look much healthier	I	1	<o> Everyone has one now, and no one needs a replacement) The only place in town doing good business is the local sanitarium, known as ‚ÄúThe Cookie Jar,‚Äù whose inmates look much healthier than the disgruntled townspeople.	NA
plot-6_0	K	all quiet on the western front[SEP]police chief magruder[SEP]cora hoover hooper	I	1	<o> ("I'm Like the Bluebird") All the money is in the hands of Cora Hoover Hooper, the stylish, ruthless mayoress and her cronies - Comptroller Schub, Treasurer Cooley, and Police Chief Magruder.	NA
plot-6_0	K	all quiet on the western front[SEP]accept anything except unpopularity[SEP]cora appears carried	I	1	<o> Cora appears carried in a litter by her backup singers, and admits that she can accept anything except unpopularity (‚ÄúMe and My Town‚Äù).	NA
plot-6_0	K	all quiet on the western front[SEP]scheming comptroller schub[SEP]promising ‚ Äú	I	1	<o> The scheming Comptroller Schub, tells her that he has a plan to save her administration, and the town, promising ‚ÄúIt's highly unethical.	NA
plot-6_0	K	all quiet on the western front[SEP]tells	I	1	<o> ‚Äù He tells her to meet him at the rock on the edge of town.	NA
plot-6_0	K	all quiet on the western front[SEP]water begins flowing[SEP]baby joan licks	I	1	<o> At the rock, a local mother, mrs Schroeder, tries to tell her child, Baby Joan, to come down from the rock, when Baby Joan licks it - and a spring of water begins flowing from it.	NA
plot-6_0	K	all quiet on the western front[SEP]council eagerly anticipate tourist dollars[SEP]town instantly proclaims	I	1	<o> The town instantly proclaims a miracle, and Cora and her council eagerly anticipate tourist dollars as they boast of the water's curative powers.	NA
plot-6_0	K	all quiet on the western front[SEP](" miracle song ")	I	1	<o> ("Miracle Song") It is soon revealed to Cora that the miracle is a fake, controlled by a pump inside the rock.	NA
plot-6_0	K	all quiet on the western front[SEP]eternally skeptical young nurse	I	1	<o> The only person in town who doubts the miracle is Fay Apple, an eternally skeptical young nurse from the Cookie Jar who refuses to believe in miracles.	NA
plot-6_0	K	all quiet on the western front[SEP]‚ Äú cookies‚ Äù	I	1	<o> She appears at the rock with all forty-nine of the inmates, or ‚ÄúCookies‚Äù in tow, intending to let them take some of the water.	NA
plot-6_0	K	all quiet on the western front[SEP]schub realizes	I	1	<o> Schub realizes that if they drink the water and do not change, people will discover the fake.	NA
plot-6_0	K	all quiet on the western front[SEP]inmates mingle	I	1	<o> As he tries to stop Fay, the inmates mingle with the townspeople, until no one can guess who is who.	NA
plot-6_0	K	all quiet on the western front[SEP]fay disappears	I	1	<o> Fay disappears, and hiding from the police, admits that she hopes for one miracle - for a hero who can come and deliver the town from the madness (‚ÄúThere Won't Be Trumpets‚Äù).	NA
plot-6_0	K	all quiet on the western front[SEP]cora arrives	I	1	<o> Cora arrives on the scene with the Cookie Jar's manager, dr Detmold, but he says that Fay has taken the records to identify the inmates.	NA
plot-6_0	K	all quiet on the western front[SEP]new assistant	I	1	<o> He tells Cora that he is expecting a new assistant who might help them.	NA
plot-6_0	K	all quiet on the western front[SEP]mysterious stranger	I	1	<o> At that moment a mysterious stranger, Bowden Hapgood, arrives asking for directions to the Cookie Jar.	NA
plot-6_0	K	all quiet on the western front[SEP]hapgood begins questioning random people	I	1	<o> Asked to identify the missing Cookies, Hapgood begins questioning random people and sorting them into two groups, group A, and group one, but refuses to divulge which group is which.	NA
plot-6_0	K	all quiet on the western front[SEP]town council becomes suspicious	I	1	<o> The town council becomes suspicious of this and try to force the truth out, but Hapgood questions them until they begin to doubt their own sanity.	NA
plot-6_0	K	all quiet on the western front[SEP]extended musical sequence ends[SEP]‚ Äú simple‚ Äù)	I	1	<o> (‚ÄúSimple‚Äù) As the extended musical sequence ends, the lights black out except for a spotlight on Hapgood, who announces to the audience, ‚ÄúYou are all mad.	NA
plot-6_0	K	all quiet on the western front[SEP]holding programs	I	1	<o> The stage set has vanished, and the cast is revealed in theater seats, holding programs, applauding the audience, as the act ends.	NA
plot-6_0	K	all quiet on the western front[SEP]1 march‚ Äù) another stranger[SEP]feathered coat appears[SEP]act two opens	I	1	<o> As act two opens, the two groups are now in bitter rivalry over who is the normal group (‚ÄúA-1 March‚Äù) Another stranger, a French woman in a feathered coat appears.	NA
plot-6_0	K	all quiet on the western front[SEP]professional miracle inspector	I	1	<o> She introduces herself as the Lady from Lourdes, a professional Miracle Inspector, come to investigate the miracle.	NA
plot-6_0	K	all quiet on the western front[SEP]french romantic film	I	1	<o> As Schub runs off to warn Cora, Fay seeks out Hapgood in his hotel, and the two seduce each other in the style of a French romantic film.	NA
plot-6_0	K	all quiet on the western front[SEP]‚ Äú come play wiz me‚ Äù) fay tries	I	1	<o> (‚ÄúCome Play Wiz Me‚Äù) Fay tries to get Hapgood's help in exposing the miracle.	NA
plot-6_0	K	all quiet on the western front[SEP]cynical persona	I	1	<o> Fay refuses to take her wig off, and confesses to him that this disguise, left over from a college play, is the only way she can break out of her rigid and cynical persona.	NA
plot-6_0	K	all quiet on the western front[SEP]hapgood may	I	1	<o> She begins to hope, however, that Hapgood may be the one who can help her learn to be free.	NA
plot-6_0	K	all quiet on the western front[SEP]whistle‚ Äù) meanwhile[SEP]two groups continue[SEP]‚ Äú anyone	I	1	<o> (‚ÄúAnyone Can Whistle‚Äù) Meanwhile, the two groups continue to march, and Cora, trying to give a speech, realizes that Hapgood has stolen her limelight.	NA
plot-6_0	K	all quiet on the western front[SEP]emergency meeting	I	1	<o> (‚ÄúA Parade in Town‚Äù) She and Schub plan an emergency meeting at her house.	NA
plot-6_0	K	all quiet on the western front[SEP]hapgood comes	I	1	<o> Back at the hotel, Hapgood comes up with an idea, telling Fay to destroy the inmates' records.	NA
plot-6_0	K	all quiet on the western front[SEP]hapgood produces	I	1	<o> When Fay is reluctant, Hapgood produces a record of his own - he is her fiftieth Cookie.	NA
plot-6_0	K	all quiet on the western front[SEP]practicing idealist	I	1	<o> He is a practicing idealist who, after years of attempted heroism, is tired of crusading and has come to the Cookie Jar to retire.	NA
plot-6_0	K	all quiet on the western front[SEP]easily turn	I	1	<o> Schub has put the miracle on hiatus, but announces that they can easily turn the town against Hapgood by blaming him for it.	NA
plot-6_0	K	all quiet on the western front[SEP]mob quickly forms outside[SEP]lean on‚ Äù)	I	1	<o> (‚ÄúI've Got You to Lean On‚Äù) A mob quickly forms outside the hotel, and Hapgood and Fay, still disguised, take refuge under the rock.	NA
plot-6_0	K	all quiet on the western front[SEP]governor warning	I	1	<o> At that moment, Cora receives a telegram from the governor warning that if the quota of forty-nine cookies is not filled, she will be impeached.	NA
plot-6_0	K	all quiet on the western front[SEP]since hapgood never said	I	1	<o> Schub tells her that since Hapgood never said who is normal or not, they can arrest anyone at random until the quota is filled.	NA
plot-6_0	K	all quiet on the western front[SEP]get hapgood	I	1	<o> Fay tries to get Hapgood to expose the miracle, but he warns her no one will believe it is a fake, because it works as a miracle should.	NA
plot-6_0	K	all quiet on the western front[SEP]help stopping	I	1	<o> Fay wants his help stopping the Mayoress, but he refuses, since he is through with crusading.	NA
plot-6_0	K	all quiet on the western front[SEP]fay angrily swears	I	1	<o> Although she knows she still isn't out of her shell, Fay angrily swears to go it alone.	NA
plot-6_0	K	all quiet on the western front[SEP]police force begin rounding[SEP]extended ballet sequence[SEP]gets you‚ Äù)[SEP]‚ Äú see	I	1	<o> (‚ÄúSee What it Gets You‚Äù) As Cora and the police force begin rounding up Cookies, Fay tries to get the key away from the guards in an extended ballet sequence.	NA
plot-6_0	K	all quiet on the western front[SEP]dr detmold suddenly recognizes[SEP]cookie chase‚ Äù)	I	1	<o> (‚ÄúThe Cookie Chase‚Äù) As it ends, Fay is captured, and dr Detmold suddenly recognizes her.	NA
plot-6_0	K	all quiet on the western front[SEP]fake miracle	I	1	<o> Fay tells the townspeople about the fake miracle, but the town refuses to believe her.	NA
plot-6_0	K	all quiet on the western front[SEP]detmold tells cora	I	1	<o> Detmold tells Cora that even without the records, Fay can identify the inmates from memory.	NA
plot-6_0	K	all quiet on the western front[SEP]except hapgood	I	1	<o> Cora warns that she will arrest forty-nine people, normal or not, and Fay, helplessly, identifies all the Cookies, except Hapgood.	NA
plot-6_0	K	all quiet on the western front[SEP]world needs people like	I	1	<o> She tells him the world needs people like him, and Hapgood can't turn himself in.	NA
plot-6_0	K	all quiet on the western front[SEP]break free	I	1	<o> He asks Fay to come with him, but she still can't bring herself to break free.	NA
plot-6_0	K	all quiet on the western front[SEP]sure of‚ Äù) word comes	I	1	<o> (‚ÄúWith So Little to be Sure Of‚Äù) Word comes of a new miracle, two towns over, of a statue with a warm heart.	NA
plot-6_0	K	all quiet on the western front[SEP]one big cookie jar	I	1	<o> Again, Schub has the answer - since the Cookie Jar is still successful, they can turn the entire town into one big Cookie Jar.	NA
plot-6_0	K	all quiet on the western front[SEP]cora realizes	I	1	<o> Cora realizes she and Schub are meant for each other, and they dance off together.	NA
plot-6_0	K	all quiet on the western front[SEP]real new assistant arrives[SEP]new nurse marches[SEP]fay resumes work	I	1	<o> As Fay resumes work, Detmold's real new assistant arrives, and Fay is horrified to realize that she is even more practical, rigid and disbelieving than Fay herself, and the new nurse marches the Cookies off to the next town to disprove the new miracle.	NA
plot-6_0	K	all quiet on the western front[SEP]might become	I	1	<o> Horrified at seeing what she might become, Fay returns to the rock calling for Hapgood.	NA
plot-6_0	K	all quiet on the western front[SEP]ugly whistle	I	1	<o> When he doesn't answer, she tries to whistle - and succeeds in blowing a shrill, ugly whistle.	NA
plot-6_0	K	all quiet on the western front[SEP]water begins flowing	I	1	<o> ' As they embrace, the water begins flowing from the rock - a true miracle this time.	NA
plot-7_0	K	anyone can whistle[SEP]including head slave hysterium[SEP]main character pseudolus	I	1	<o> In the center is the house of Senex, who lives there with wife Domina, son Hero, and several slaves, including head slave Hysterium and the musical's main character Pseudolus.	NA
plot-7_0	K	anyone can whistle[SEP]pseudolus wishes	I	1	<o> A slave belonging to Hero, Pseudolus wishes to buy, win, or steal his freedom.	NA
plot-7_0	K	anyone can whistle[SEP]neighboring houses	I	1	<o> One of the neighboring houses is owned by Marcus Lycus, who is a buyer and seller of beautiful women; the other belongs to the ancient Erronius, who is abroad searching for his long-lost children (stolen in infancy by pirates).	NA
plot-7_0	K	anyone can whistle[SEP]leave pseudolus	I	1	<o> One day, Senex and Domina go on a trip and leave Pseudolus in charge of Hero.	NA
plot-7_0	K	anyone can whistle[SEP]hero confides	I	1	<o> Hero confides in Pseudolus that he is in love with the lovely Philia, one of the courtesans in the House of Lycus (albeit still a virgin).	NA
plot-7_0	K	anyone can whistle[SEP]pseudolus promises	I	1	<o> Pseudolus promises to help him win Philia's love in exchange for his own freedom.	NA
plot-7_0	K	anyone can whistle[SEP]renowned warrior miles gloriosus[SEP]lycus ), philia	I	1	<o> Unfortunately (as the two find out when they pay a visit on Lycus), Philia has been sold to the renowned warrior Miles Gloriosus, who is expected to claim her very soon.	NA
plot-7_0	K	anyone can whistle[SEP]cheery disposition	I	1	<o> Pseudolus, an excellent liar, uses Philia's cheery disposition to convince Lycus that she has picked up a plague from Crete, which causes its victims to smile endlessly in its terminal stages.	NA
plot-7_0	K	anyone can whistle[SEP]time alone together	I	1	<o> By offering to isolate her in Senex's house, he is able to give Philia and Hero some time alone together, and the two fall in love.	NA
plot-7_0	K	anyone can whistle[SEP]philia insists	I	1	<o> But Philia insists that, even though she is in love with Hero, she must honor her contract with the Captain, for "that is the way of a courtesan".	NA
plot-7_0	K	anyone can whistle[SEP]appease	I	1	<o> To appease her, he tells her to wait ("that's what virgins do best, isn't it.	NA
plot-7_0	K	anyone can whistle[SEP]captain knock three times	I	1	<o> ") inside, and that he will have the captain knock three times when he arrives.	NA
plot-7_0	K	anyone can whistle[SEP]pseudolus comes	I	1	<o> Pseudolus comes up with a plan to slip Philia a sleeping potion that will render her unconscious.	NA
plot-7_0	K	anyone can whistle[SEP]cretan plague	I	1	<o> He will then tell Lycus that she has died of the Cretan plague, and will offer to remove the body.	NA
plot-7_0	K	anyone can whistle[SEP]ship headed	I	1	<o> Hero will come along, and they will stow away on a ship headed for Greece.	NA
plot-7_0	K	anyone can whistle[SEP]pseudolus steals hysterium	I	1	<o> Satisfied with his plan, Pseudolus steals Hysterium's book of potions and has Hero read him the recipe for the sleeping potion; the only ingredient he lacks is "mare's sweat", and Pseudolus goes off in search of some.	NA
plot-7_0	K	anyone can whistle[SEP]senex returns home early[SEP]knocks three times	I	1	<o> Unexpectedly, Senex returns home early from his trip, and knocks three times on his own door.	NA
plot-7_0	K	anyone can whistle[SEP]philia comes	I	1	<o> Philia comes out of the house, and, thinking that Senex is the Captain, offers herself up to him.	NA
plot-7_0	K	anyone can whistle[SEP]senex instructs philia	I	1	<o> Surprised but game, Senex instructs Philia to wait in the house for him, and she does.	NA
plot-7_0	K	anyone can whistle[SEP]hysterium arrives	I	1	<o> Hysterium arrives to this confusion, and tells Senex that Philia is the new maid that he has hired.	NA
plot-7_0	K	anyone can whistle[SEP]pseudolus discreetly sprinkles	I	1	<o> Pseudolus returns, having procured the necessary mare's sweat; seeing that Senex has returned unexpectedly and grasping the need to keep him out of the way, Pseudolus discreetly sprinkles some of the horse-sweat onto him, then suggests that the road trip has left Senex in dire need of a bath.	NA
plot-7_0	K	anyone can whistle[SEP]senex instructs hysterium	I	1	<o> Taking the bait, Senex instructs Hysterium to draw him a bath in the long-abandoned house of Erronius.	NA
plot-7_0	K	anyone can whistle[SEP]erronius returns home	I	1	<o> But while this is happening, Erronius returns home, finally having given up the search for his long-lost children.	NA
plot-7_0	K	anyone can whistle[SEP]story seemingly confirmed[SEP]become haunted ‚ Äì	I	1	<o> Hysterium, desperate to keep him out of the house where his master is bathing, tells the old man that his house has become haunted ‚Äì a story seemingly confirmed by the sound of Senex singing in his bath.	NA
plot-7_0	K	anyone can whistle[SEP]erronius immediately determines[SEP]must travel seven times around[SEP]pseudolus obligingly poses[SEP]old man occupied	I	1	<o> Erronius immediately determines to have a soothsayer come and banish the spirit from his house, and Pseudolus obligingly poses as one, telling Erronius that, in order to banish the spirit, he must travel seven times around the seven hills of Rome (thus keeping the old man occupied and out of the way for quite a while).	NA
plot-7_0	K	anyone can whistle[SEP]miles gloriosus arrives[SEP]pseudolus hides philia[SEP]escaped ," lycus	I	1	<o> When Miles Gloriosus arrives to claim his courtesan-bride, Pseudolus hides Philia on the roof of Senex's house; told that she has "escaped," Lycus is terrified to face the Captain's wrath.	NA
plot-7_0	K	anyone can whistle[SEP]ingenuity flagging	I	1	<o> Pseudolus offers to impersonate Lycus and talk his way out of the mess but, his ingenuity flagging, he ends up merely telling the Captain that Philia has disappeared, and that he, "Lycus", will search for her.	NA
plot-7_0	K	anyone can whistle[SEP]soldiers accompany pseudolus[SEP]wily slave loses	I	1	<o> Displeased and suspicious, Miles insists that his soldiers accompany Pseudolus, but the wily slave loses them in Rome's winding streets.	NA
plot-7_0	K	anyone can whistle[SEP]complicating matters[SEP]something low ".	I	1	<o> Complicating matters further, Domina returns from her trip early, suspicious that her husband Senex is "up to something low".	NA
plot-7_0	K	anyone can whistle[SEP]virginal white robes[SEP]much like philia	I	1	<o> She disguises herself in virginal white robes and a veil (much like Philia's) to try to catch Senex being unfaithful.	NA
plot-7_0	K	anyone can whistle[SEP]pseudolus convinces hysterium	I	1	<o> Pseudolus convinces Hysterium to help him by dressing in drag and pretending to be Philia, "dead" from the plague.	NA
plot-7_0	K	anyone can whistle[SEP]miles gloriosus	I	1	<o> Unfortunately, it turns out that Miles Gloriosus has just returned from Crete, where there is of course no actual plague.	NA
plot-7_0	K	anyone can whistle[SEP]wearing identical white robes[SEP]madcap chase across[SEP]main characters run[SEP]ruse thus revealed[SEP]actual philia ‚ Äì	I	1	<o> With the ruse thus revealed, the main characters run for their lives, resulting in a madcap chase across the stage with both Miles and Senex pursuing all three "Philia"s (Domina, Hysterium, and the actual Philia ‚Äì all wearing identical white robes and veils).	NA
plot-7_0	K	anyone can whistle[SEP]general pandemonium	I	1	<o> Meanwhile, the courtesans from the house of Marcus Lycus &ndash; who had been recruited as mourners at "Philia"'s ersatz funeral &ndash; have escaped, and Lycus sends his eunuchs out to bring them all back, adding to the general pandemonium.	NA
plot-7_0	K	anyone can whistle[SEP]plot thoroughly unraveled[SEP]wearing matching rings[SEP]deep trouble ‚ Äì	I	1	<o> His plot thoroughly unraveled, Pseudolus appears to be in deep trouble ‚Äì but Erronius, completing his third circuit of the Roman hills, shows up fortuitously to discover that Miles Gloriosus and Philia are wearing matching rings which mark them as his long-lost children.	NA
plot-7_0	K	anyone can whistle[SEP]unexpected revelation	I	1	<o> Philia's betrothal to the Captain is obviously nullified by the unexpected revelation that he's her brother.	NA
plot-7_0	K	anyone can whistle[SEP]gloriosus receives twin courtesans[SEP]lovely courtesan gymnasia[SEP]philia weds hero	I	1	<o> Philia weds Hero; Pseudolus gets his freedom and the lovely courtesan Gymnasia; Gloriosus receives twin courtesans to replace Philia; and Erronius is reunited with his children.	NA
plot-7_0	K	anyone can whistle[SEP]happy ending prevails[SEP]shrewish wife domina[SEP]‚ Äì except	I	1	<o> A happy ending prevails for all ‚Äì except for poor Senex, stuck with his shrewish wife Domina.	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]ash williams	I	1	<o> Being transported to the Middle Ages, Ash Williams is captured by Lord Arthur's men, who suspect him an agent for Duke Henry, with whom Arthur is at war.	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]chainsaw confiscated	I	1	<o> He is enslaved along with the captured Henry, his gun and chainsaw confiscated, and is taken to a castle.	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]wise man	I	1	<o> Ash is thrown in a pit where he kills a Deadite and regains his weapons from Arthur's Wise Man.	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]deadite publicly	I	1	<o> After demanding Henry and his men be set free, as he knew it was a witch hunt, and killing a Deadite publicly, Ash is celebrated as a hero.	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]magical necronomicon ex	I	1	<o> According to the Wise Man, the only way Ash can return to his time is through the magical Necronomicon Ex-Mortis.	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]unseen force pursues ash	I	1	<o> As he enters a haunted forest, an unseen force pursues Ash into a windmill, crashing into a mirror.	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]mirror shards come	I	1	<o> Small reflections of Ash in the mirror shards come to life, with one becoming a life-sized clone, after which Ash kills and buries it.	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]finds three books instead	I	1	<o> When he arrives at the Necronomicons location, he finds three books instead of one and determines which is the actual book.	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]klaatu barada nikto ",	I	1	<o> Attempting to say the phrase that will allow him to remove the book safely&nbsp;‚Äì "Klaatu barada nikto", he forgets and tries to unsuccessfully mumble and cough "nikto".	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]evil copy resurrect	I	1	<o> He then grabs it and rushes back, while the dead and his evil copy resurrect, uniting into the Army of Darkness.	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]people reluctantly agree[SEP]ash becomes determined	I	1	<o> Ash becomes determined to lead the humans against the Army and the people reluctantly agree.	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]1973 oldsmobile delta 88[SEP]ash successfully leads	I	1	<o> Using knowledge from textbooks in his 1973 Oldsmobile Delta 88, and enlisting the help of Duke Henry, Ash successfully leads the medieval soldiers to victory over the Deadites and Evil Ash, saving Sheila and bringing peace between Arthur and Henry.	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]wise men return	I	1	<o> The Wise Men return him to the present by giving him a potion after reciting the phrase.	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]fellow employee	I	1	<o> Back in the present, Ash recounts his story to a fellow employee at his job, working in "S-Mart".	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]surviving deadite	I	1	<o> As he talks to a girl who is interested in his story, a surviving Deadite, allowed to come to the present due to Ash again forgetting the last word, attacks the customers.	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]sporting goods department	I	1	<o> Ash kills it using a Winchester rifle from the Sporting Goods department, finally ending the threat.	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]original ending	I	1	<o> The original ending, preferred by Raimi and Campbell themselves, is one in which Ash is shown being placed in a cave and given a potion which will put him to sleep for centuries.	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]specific instructions	I	1	<o> Echoing his experience in botching the recovery of the Necronomicon, Ash mishandles the specific instructions for the potion, accidentally taking an extra dose.	NA
plot-8_0	K	a funny thing happened on the way to the forum[SEP]apocalyptic future	I	1	<o> Ash awakes and arises from his cave to find himself in a post-apocalyptic future, in which the city of London is in ruins.	NA
